id,givenName,familyName,unaccentedFamilyName,birthYear,deathYear,congresses,congressNumber,position,state,parties,congressYear,age,fullName
S000949,Montfort,Stokes,stokes,1762.0,1842.0,"[{""position"":""Senator"",""congressNumber"":14,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""NC"",""parties"":[""Democratic Republican""]}]",14,Senator,NC,Democratic Republican,1815,53.0,Montfort stokes
S000949,Montfort,Stokes,stokes,1762.0,1842.0,"[{""position"":""Senator"",""congressNumber"":14,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""NC"",""parties"":[""Democratic Republican""]}]",15,Senator,NC,Democratic Republican,1817,55.0,Montfort stokes
S000949,Montfort,Stokes,stokes,1762.0,1842.0,"[{""position"":""Senator"",""congressNumber"":14,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""NC"",""parties"":[""Democratic Republican""]}]",16,Senator,NC,Democratic Republican,1819,57.0,Montfort stokes
S000955,David,Stone,stone,1770.0,1818.0,"[{""position"":""Representative"",""congressNumber"":6,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""NC"",""parties"":[""Democratic Republican""]}]",7,Senator,NC,Democratic Republican,1801,31.0,David stone
S000955,David,Stone,stone,1770.0,1818.0,"[{""position"":""Representative"",""congressNumber"":6,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""NC"",""parties"":[""Democratic Republican""]}]",8,Senator,NC,Democratic Republican,1803,33.0,David stone
S000955,David,Stone,stone,1770.0,1818.0,"[{""position"":""Representative"",""congressNumber"":6,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""NC"",""parties"":[""Democratic Republican""]}]",9,Senator,NC,Democratic Republican,1805,35.0,David stone
S000955,David,Stone,stone,1770.0,1818.0,"[{""position"":""Representative"",""congressNumber"":6,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""NC"",""parties"":[""Democratic Republican""]}]",13,Senator,NC,Democratic Republican,1813,43.0,David stone
S000972,Clement,Storer,storer,1760.0,1830.0,"[{""position"":""Representative"",""congressNumber"":10,""stateName"":""NH"",""parties"":[""Democratic Republican""],""electionDate"":""1806-08-25"",""electionCirca"":false},{""position"":""Senator"",""congressNumber"":15,""stateName"":""NH"",""parties"":[""Democratic Republican""]}]",15,Senator,NH,Democratic Republican,1817,57.0,Clement storer
S001009,Caleb,Strong,strong,1745.0,1819.0,"[{""position"":""Senator"",""congressNumber"":1,""stateName"":""MA"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":2,""stateName"":""MA"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":3,""stateName"":""MA"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":4,""stateName"":""MA"",""parties"":[""Pro-Administration""]}]",1,Senator,MA,Pro-Administration,1789,44.0,Caleb strong
S001009,Caleb,Strong,strong,1745.0,1819.0,"[{""position"":""Senator"",""congressNumber"":1,""stateName"":""MA"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":2,""stateName"":""MA"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":3,""stateName"":""MA"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":4,""stateName"":""MA"",""parties"":[""Pro-Administration""]}]",2,Senator,MA,Pro-Administration,1791,46.0,Caleb strong
S001009,Caleb,Strong,strong,1745.0,1819.0,"[{""position"":""Senator"",""congressNumber"":1,""stateName"":""MA"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":2,""stateName"":""MA"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":3,""stateName"":""MA"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":4,""stateName"":""MA"",""parties"":[""Pro-Administration""]}]",3,Senator,MA,Pro-Administration,1793,48.0,Caleb strong
S001009,Caleb,Strong,strong,1745.0,1819.0,"[{""position"":""Senator"",""congressNumber"":1,""stateName"":""MA"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":2,""stateName"":""MA"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":3,""stateName"":""MA"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":4,""stateName"":""MA"",""parties"":[""Pro-Administration""]}]",4,Senator,MA,Pro-Administration,1795,50.0,Caleb strong
S001073,Thomas,Sumter,sumter,1734.0,1832.0,"[{""position"":""Representative"",""congressNumber"":1,""stateName"":""SC""},{""position"":""Representative"",""congressNumber"":2,""stateName"":""SC""},{""position"":""Representative"",""congressNumber"":5,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Representative"",""congressNumber"":6,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Representative"",""congressNumber"":7,""stateName"":""SC"",""parties"":[""Democratic Republican""],""electionCirca"":false},{""position"":""Senator"",""congressNumber"":7,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":11,""stateName"":""SC"",""parties"":[""Democratic Republican""]}]",7,Senator,SC,Democratic Republican,1801,67.0,Thomas sumter
S001073,Thomas,Sumter,sumter,1734.0,1832.0,"[{""position"":""Representative"",""congressNumber"":1,""stateName"":""SC""},{""position"":""Representative"",""congressNumber"":2,""stateName"":""SC""},{""position"":""Representative"",""congressNumber"":5,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Representative"",""congressNumber"":6,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Representative"",""congressNumber"":7,""stateName"":""SC"",""parties"":[""Democratic Republican""],""electionCirca"":false},{""position"":""Senator"",""congressNumber"":7,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":11,""stateName"":""SC"",""parties"":[""Democratic Republican""]}]",8,Senator,SC,Democratic Republican,1803,69.0,Thomas sumter
S001073,Thomas,Sumter,sumter,1734.0,1832.0,"[{""position"":""Representative"",""congressNumber"":1,""stateName"":""SC""},{""position"":""Representative"",""congressNumber"":2,""stateName"":""SC""},{""position"":""Representative"",""congressNumber"":5,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Representative"",""congressNumber"":6,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Representative"",""congressNumber"":7,""stateName"":""SC"",""parties"":[""Democratic Republican""],""electionCirca"":false},{""position"":""Senator"",""congressNumber"":7,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":11,""stateName"":""SC"",""parties"":[""Democratic Republican""]}]",9,Senator,SC,Democratic Republican,1805,71.0,Thomas sumter
S001073,Thomas,Sumter,sumter,1734.0,1832.0,"[{""position"":""Representative"",""congressNumber"":1,""stateName"":""SC""},{""position"":""Representative"",""congressNumber"":2,""stateName"":""SC""},{""position"":""Representative"",""congressNumber"":5,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Representative"",""congressNumber"":6,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Representative"",""congressNumber"":7,""stateName"":""SC"",""parties"":[""Democratic Republican""],""electionCirca"":false},{""position"":""Senator"",""congressNumber"":7,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":11,""stateName"":""SC"",""parties"":[""Democratic Republican""]}]",10,Senator,SC,Democratic Republican,1807,73.0,Thomas sumter
S001073,Thomas,Sumter,sumter,1734.0,1832.0,"[{""position"":""Representative"",""congressNumber"":1,""stateName"":""SC""},{""position"":""Representative"",""congressNumber"":2,""stateName"":""SC""},{""position"":""Representative"",""congressNumber"":5,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Representative"",""congressNumber"":6,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Representative"",""congressNumber"":7,""stateName"":""SC"",""parties"":[""Democratic Republican""],""electionCirca"":false},{""position"":""Senator"",""congressNumber"":7,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":11,""stateName"":""SC"",""parties"":[""Democratic Republican""]}]",11,Senator,SC,Democratic Republican,1809,75.0,Thomas sumter
T000015,Charles,Tait,tait,1768.0,1835.0,"[{""position"":""Senator"",""congressNumber"":11,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":12,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""GA"",""parties"":[""Democratic Republican""]}]",11,Senator,GA,Democratic Republican,1809,41.0,Charles tait
T000015,Charles,Tait,tait,1768.0,1835.0,"[{""position"":""Senator"",""congressNumber"":11,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":12,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""GA"",""parties"":[""Democratic Republican""]}]",12,Senator,GA,Democratic Republican,1811,43.0,Charles tait
T000015,Charles,Tait,tait,1768.0,1835.0,"[{""position"":""Senator"",""congressNumber"":11,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":12,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""GA"",""parties"":[""Democratic Republican""]}]",13,Senator,GA,Democratic Republican,1813,45.0,Charles tait
T000015,Charles,Tait,tait,1768.0,1835.0,"[{""position"":""Senator"",""congressNumber"":11,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":12,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""GA"",""parties"":[""Democratic Republican""]}]",14,Senator,GA,Democratic Republican,1815,47.0,Charles tait
T000015,Charles,Tait,tait,1768.0,1835.0,"[{""position"":""Senator"",""congressNumber"":11,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":12,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""GA"",""parties"":[""Democratic Republican""]}]",15,Senator,GA,Democratic Republican,1817,49.0,Charles tait
T000017,Isham,Talbot,talbot,1773.0,1837.0,"[{""position"":""Senator"",""congressNumber"":13,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""KY"",""parties"":[""Democratic Republican""],""electionCirca"":false},{""position"":""Senator"",""congressNumber"":16,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":18,""stateName"":""KY"",""parties"":[""Adams-Clay Republican""],""electionCirca"":false}]",13,Senator,KY,Democratic Republican,1813,40.0,Isham talbot
T000017,Isham,Talbot,talbot,1773.0,1837.0,"[{""position"":""Senator"",""congressNumber"":13,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""KY"",""parties"":[""Democratic Republican""],""electionCirca"":false},{""position"":""Senator"",""congressNumber"":16,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":18,""stateName"":""KY"",""parties"":[""Adams-Clay Republican""],""electionCirca"":false}]",14,Senator,KY,Democratic Republican,1815,42.0,Isham talbot
T000017,Isham,Talbot,talbot,1773.0,1837.0,"[{""position"":""Senator"",""congressNumber"":13,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""KY"",""parties"":[""Democratic Republican""],""electionCirca"":false},{""position"":""Senator"",""congressNumber"":16,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":18,""stateName"":""KY"",""parties"":[""Adams-Clay Republican""],""electionCirca"":false}]",15,Senator,KY,Democratic Republican,1817,44.0,Isham talbot
T000017,Isham,Talbot,talbot,1773.0,1837.0,"[{""position"":""Senator"",""congressNumber"":13,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""KY"",""parties"":[""Democratic Republican""],""electionCirca"":false},{""position"":""Senator"",""congressNumber"":16,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":18,""stateName"":""KY"",""parties"":[""Adams-Clay Republican""],""electionCirca"":false}]",16,Senator,KY,Democratic Republican,1819,46.0,Isham talbot
T000052,Josiah,Tattnall,tattnall,1762.0,1803.0,"[{""position"":""Senator"",""congressNumber"":4,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""GA"",""parties"":[""Democratic Republican""]}]",4,Senator,GA,Democratic Republican,1795,33.0,Josiah tattnall
T000052,Josiah,Tattnall,tattnall,1762.0,1803.0,"[{""position"":""Senator"",""congressNumber"":4,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""GA"",""parties"":[""Democratic Republican""]}]",5,Senator,GA,Democratic Republican,1797,35.0,Josiah tattnall
T000085,John,Taylor,taylor,1770.0,1832.0,"[{""position"":""Representative"",""congressNumber"":10,""stateName"":""SC"",""parties"":[""Democratic Republican""],""electionDate"":""1806-10-13"",""electionCirca"":true},{""position"":""Representative"",""congressNumber"":11,""stateName"":""SC"",""parties"":[""Democratic Republican""],""electionDate"":""1808-10-10"",""electionCirca"":true},{""position"":""Senator"",""congressNumber"":11,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":12,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""SC"",""parties"":[""Democratic Republican""]}]",11,Senator,SC,Democratic Republican,1809,39.0,John taylor
T000085,John,Taylor,taylor,1770.0,1832.0,"[{""position"":""Representative"",""congressNumber"":10,""stateName"":""SC"",""parties"":[""Democratic Republican""],""electionDate"":""1806-10-13"",""electionCirca"":true},{""position"":""Representative"",""congressNumber"":11,""stateName"":""SC"",""parties"":[""Democratic Republican""],""electionDate"":""1808-10-10"",""electionCirca"":true},{""position"":""Senator"",""congressNumber"":11,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":12,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""SC"",""parties"":[""Democratic Republican""]}]",12,Senator,SC,Democratic Republican,1811,41.0,John taylor
T000085,John,Taylor,taylor,1770.0,1832.0,"[{""position"":""Representative"",""congressNumber"":10,""stateName"":""SC"",""parties"":[""Democratic Republican""],""electionDate"":""1806-10-13"",""electionCirca"":true},{""position"":""Representative"",""congressNumber"":11,""stateName"":""SC"",""parties"":[""Democratic Republican""],""electionDate"":""1808-10-10"",""electionCirca"":true},{""position"":""Senator"",""congressNumber"":11,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":12,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""SC"",""parties"":[""Democratic Republican""]}]",13,Senator,SC,Democratic Republican,1813,43.0,John taylor
T000085,John,Taylor,taylor,1770.0,1832.0,"[{""position"":""Representative"",""congressNumber"":10,""stateName"":""SC"",""parties"":[""Democratic Republican""],""electionDate"":""1806-10-13"",""electionCirca"":true},{""position"":""Representative"",""congressNumber"":11,""stateName"":""SC"",""parties"":[""Democratic Republican""],""electionDate"":""1808-10-10"",""electionCirca"":true},{""position"":""Senator"",""congressNumber"":11,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":12,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""SC"",""parties"":[""Democratic Republican""]}]",14,Senator,SC,Democratic Republican,1815,45.0,John taylor
T000086,John,Taylor,taylor,1753.0,1824.0,"[{""position"":""Senator"",""congressNumber"":2,""stateName"":""VA"",""parties"":[""Anti-Administration""]},{""position"":""Senator"",""congressNumber"":3,""stateName"":""VA"",""parties"":[""Anti-Administration""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""VA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""VA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":18,""stateName"":""VA"",""parties"":[""Crawford Republican""]}]",2,Senator,VA,Anti-Administration,1791,38.0,John taylor
T000086,John,Taylor,taylor,1753.0,1824.0,"[{""position"":""Senator"",""congressNumber"":2,""stateName"":""VA"",""parties"":[""Anti-Administration""]},{""position"":""Senator"",""congressNumber"":3,""stateName"":""VA"",""parties"":[""Anti-Administration""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""VA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""VA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":18,""stateName"":""VA"",""parties"":[""Crawford Republican""]}]",3,Senator,VA,Anti-Administration,1793,40.0,John taylor
T000086,John,Taylor,taylor,1753.0,1824.0,"[{""position"":""Senator"",""congressNumber"":2,""stateName"":""VA"",""parties"":[""Anti-Administration""]},{""position"":""Senator"",""congressNumber"":3,""stateName"":""VA"",""parties"":[""Anti-Administration""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""VA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""VA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":18,""stateName"":""VA"",""parties"":[""Crawford Republican""]}]",8,Senator,VA,Democratic Republican,1803,50.0,John taylor
T000102,Waller,Taylor,taylor,1786.0,1826.0,"[{""position"":""Senator"",""congressNumber"":14,""stateName"":""IN"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""IN"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""IN"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""IN"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":18,""stateName"":""IN"",""parties"":[""Democratic Republican""]}]",14,Senator,IN,Democratic Republican,1815,29.0,Waller taylor
T000102,Waller,Taylor,taylor,1786.0,1826.0,"[{""position"":""Senator"",""congressNumber"":14,""stateName"":""IN"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""IN"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""IN"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""IN"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":18,""stateName"":""IN"",""parties"":[""Democratic Republican""]}]",15,Senator,IN,Democratic Republican,1817,31.0,Waller taylor
T000102,Waller,Taylor,taylor,1786.0,1826.0,"[{""position"":""Senator"",""congressNumber"":14,""stateName"":""IN"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""IN"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""IN"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""IN"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":18,""stateName"":""IN"",""parties"":[""Democratic Republican""]}]",16,Senator,IN,Democratic Republican,1819,33.0,Waller taylor
T000107,Henry,Tazewell,tazewell,1753.0,1799.0,"[{""position"":""Senator"",""congressNumber"":3,""stateName"":""VA"",""parties"":[""Anti-Administration""]},{""position"":""Senator"",""congressNumber"":4,""stateName"":""VA"",""parties"":[""Anti-Administration""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""VA"",""parties"":[""Anti-Administration""]}]",3,Senator,VA,Anti-Administration,1793,40.0,Henry tazewell
T000107,Henry,Tazewell,tazewell,1753.0,1799.0,"[{""position"":""Senator"",""congressNumber"":3,""stateName"":""VA"",""parties"":[""Anti-Administration""]},{""position"":""Senator"",""congressNumber"":4,""stateName"":""VA"",""parties"":[""Anti-Administration""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""VA"",""parties"":[""Anti-Administration""]}]",4,Senator,VA,Anti-Administration,1795,42.0,Henry tazewell
T000107,Henry,Tazewell,tazewell,1753.0,1799.0,"[{""position"":""Senator"",""congressNumber"":3,""stateName"":""VA"",""parties"":[""Anti-Administration""]},{""position"":""Senator"",""congressNumber"":4,""stateName"":""VA"",""parties"":[""Anti-Administration""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""VA"",""parties"":[""Anti-Administration""]}]",5,Senator,VA,Anti-Administration,1797,44.0,Henry tazewell
T000171,Jesse,Thomas,thomas,1777.0,1853.0,"[{""position"":""Delegate"",""congressNumber"":10,""stateName"":""IN"",""parties"":[""Democratic Republican""],""electionDate"":""1808-10"",""electionCirca"":true},{""position"":""Senator"",""congressNumber"":15,""stateName"":""IL"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""IL"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""IL"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":18,""stateName"":""IL"",""parties"":[""Crawford Republican""]},{""position"":""Senator"",""congressNumber"":19,""stateName"":""IL"",""parties"":[""Adams""]},{""position"":""Senator"",""congressNumber"":20,""stateName"":""IL"",""parties"":[""Adams""]}]",15,Senator,IL,Democratic Republican,1817,40.0,Jesse thomas
