NAME,VOTES,COMMITTEE,CMTE_TYPE,MONTH,DAY,YEAR,CONGRESS,PAGE,first,st
thruston,1,cmte on petition of Laurient Bazadon,,Jan,6,1807,9,6,,
tracy,3,cmte on petition of Laurient Bazadon,,Jan,6,1807,9,6,,
turner,2,cmte on petition of Laurient Bazadon,,Jan,6,1807,9,6,,
worthington,1,cmte on petition of Laurient Bazadon,,Jan,6,1807,9,6,,
adams,4,cmte report of the postmaster general,,Jan,7,1807,9,6,,
baldwin,5,cmte report of the postmaster general,,Jan,7,1807,9,6,,
bradley,2,cmte report of the postmaster general,,Jan,7,1807,9,6,,
condit,5,cmte report of the postmaster general,,Jan,7,1807,9,6,,
giles,2,cmte report of the postmaster general,,Jan,7,1807,9,6,,
gilman,4,cmte report of the postmaster general,,Jan,7,1807,9,6,,
logan,2,cmte report of the postmaster general,,Jan,7,1807,9,6,,
maclay,1,cmte report of the postmaster general,,Jan,7,1807,9,6,,
milledge,3,cmte report of the postmaster general,,Jan,7,1807,9,6,,
moore,2,cmte report of the postmaster general,,Jan,7,1807,9,6,,
smith,1,cmte report of the postmaster general,,Jan,7,1807,9,6,John,NY
smith,3,cmte report of the postmaster general,,Jan,7,1807,9,6,Israel,VT
thruston,3,cmte report of the postmaster general,,Jan,7,1807,9,6,,
tracy,10,cmte report of the postmaster general,,Jan,7,1807,9,6,,
worthington,1,cmte report of the postmaster general,,Jan,7,1807,9,6,,
adams,7,cemte George Little Bill,,Jan,8,1807,9,6,,
baldwin,1,cemte George Little Bill,,Jan,8,1807,9,6,,
bradley,2,cemte George Little Bill,,Jan,8,1807,9,6,,
clay,1,cemte George Little Bill,,Jan,8,1807,9,6,,
condit,9,cemte George Little Bill,,Jan,8,1807,9,6,,
giles,6,cemte George Little Bill,,Jan,8,1807,9,6,,
gilman,2,cemte George Little Bill,,Jan,8,1807,9,6,,
howland,1,cemte George Little Bill,,Jan,8,1807,9,6,,
kitchell,1,cemte George Little Bill,,Jan,8,1807,9,6,,
maclay,10,cemte George Little Bill,,Jan,8,1807,9,6,,
milledge,1,cemte George Little Bill,,Jan,8,1807,9,6,,
mitchill,1,cemte George Little Bill,,Jan,8,1807,9,6,,
moore,1,cemte George Little Bill,,Jan,8,1807,9,6,,
smith,6,cemte George Little Bill,,Jan,8,1807,9,6,Samuel,MD
smith,1,cemte George Little Bill,,Jan,8,1807,9,6,John,NY
smith,1,cemte George Little Bill,,Jan,8,1807,9,6,Daniel,TN
smith,4,cemte George Little Bill,,Jan,8,1807,9,6,Israel,VT
tracy,7,cemte George Little Bill,,Jan,8,1807,9,6,,
turner,1,cemte George Little Bill,,Jan,8,1807,9,6,,
white,1,cemte George Little Bill,,Jan,8,1807,9,6,,
adams,4,Cmte on discharging William Hearn from imprisonment,,Jan,8,1807,9,6,,
baldwin,4,Cmte on discharging William Hearn from imprisonment,,Jan,8,1807,9,6,,
clay,2,Cmte on discharging William Hearn from imprisonment,,Jan,8,1807,9,6,,
condit,2,Cmte on discharging William Hearn from imprisonment,,Jan,8,1807,9,6,,
fenner,2,Cmte on discharging William Hearn from imprisonment,,Jan,8,1807,9,6,,
giles,7,Cmte on discharging William Hearn from imprisonment,,Jan,8,1807,9,6,,
gilman,2,Cmte on discharging William Hearn from imprisonment,,Jan,8,1807,9,6,,
howland,1,Cmte on discharging William Hearn from imprisonment,,Jan,8,1807,9,6,,
kitchell,1,Cmte on discharging William Hearn from imprisonment,,Jan,8,1807,9,6,,
logan,1,Cmte on discharging William Hearn from imprisonment,,Jan,8,1807,9,6,,
maclay,1,Cmte on discharging William Hearn from imprisonment,,Jan,8,1807,9,6,,
milledge,3,Cmte on discharging William Hearn from imprisonment,,Jan,8,1807,9,6,,
mitchill,2,Cmte on discharging William Hearn from imprisonment,,Jan,8,1807,9,6,,
moore,7,Cmte on discharging William Hearn from imprisonment,,Jan,8,1807,9,6,,
plumer,1,Cmte on discharging William Hearn from imprisonment,,Jan,8,1807,9,6,,
reed,3,Cmte on discharging William Hearn from imprisonment,,Jan,8,1807,9,6,,
smith,1,Cmte on discharging William Hearn from imprisonment,,Jan,8,1807,9,6,John,NY
sumter,1,Cmte on discharging William Hearn from imprisonment,,Jan,8,1807,9,6,,
tracy,8,Cmte on discharging William Hearn from imprisonment,,Jan,8,1807,9,6,,
turner,2,Cmte on discharging William Hearn from imprisonment,,Jan,8,1807,9,6,,
worthington,2,Cmte on discharging William Hearn from imprisonment,,Jan,8,1807,9,6,,
adams,2,Cmte Petition of John Chester w/ report of Sec,,Jan,8,1807,9,6,,
baldwin,1,Cmte Petition of John Chester w/ report of Sec,,Jan,8,1807,9,6,,
bradley,6,Cmte Petition of John Chester w/ report of Sec,,Jan,8,1807,9,6,,
condit,2,Cmte Petition of John Chester w/ report of Sec,,Jan,8,1807,9,6,,
fenner,1,Cmte Petition of John Chester w/ report of Sec,,Jan,8,1807,9,6,,
giles,2,Cmte Petition of John Chester w/ report of Sec,,Jan,8,1807,9,6,,
gilman,2,Cmte Petition of John Chester w/ report of Sec,,Jan,8,1807,9,6,,
hillhouse,11,Cmte Petition of John Chester w/ report of Sec,,Jan,8,1807,9,6,,
howland,1,Cmte Petition of John Chester w/ report of Sec,,Jan,8,1807,9,6,,
kitchell,1,Cmte Petition of John Chester w/ report of Sec,,Jan,8,1807,9,6,,
maclay,2,Cmte Petition of John Chester w/ report of Sec,,Jan,8,1807,9,6,,
moore,1,Cmte Petition of John Chester w/ report of Sec,,Jan,8,1807,9,6,,
smith,1,Cmte Petition of John Chester w/ report of Sec,,Jan,8,1807,9,6,Samuel,MD
smith,5,Cmte Petition of John Chester w/ report of Sec,,Jan,8,1807,9,6,John,NY
sumter,3,Cmte Petition of John Chester w/ report of Sec,,Jan,8,1807,9,6,,
tracy,1,Cmte Petition of John Chester w/ report of Sec,,Jan,8,1807,9,6,,
turner,1,Cmte Petition of John Chester w/ report of Sec,,Jan,8,1807,9,6,,
white,2,Cmte Petition of John Chester w/ report of Sec,,Jan,8,1807,9,6,,
adams,19,cmte on judges,,Jan,12,1807,9,6,,
baldwin,3,cmte on judges,,Jan,12,1807,9,6,,
bayard,3,cmte on judges,,Jan,12,1807,9,6,,
bradley,9,cmte on judges,,Jan,12,1807,9,6,,
clay,3,cmte on judges,,Jan,12,1807,9,6,,
condit,1,cmte on judges,,Jan,12,1807,9,6,,
fenner,1,cmte on judges,,Jan,12,1807,9,6,,
giles,3,cmte on judges,,Jan,12,1807,9,6,,
gilman,1,cmte on judges,,Jan,12,1807,9,6,,
hillhouse,1,cmte on judges,,Jan,12,1807,9,6,,
howland,1,cmte on judges,,Jan,12,1807,9,6,,
logan,1,cmte on judges,,Jan,12,1807,9,6,,
maclay,4,cmte on judges,,Jan,12,1807,9,6,,
milledge,2,cmte on judges,,Jan,12,1807,9,6,,
mitchill,4,cmte on judges,,Jan,12,1807,9,6,,
plumer,1,cmte on judges,,Jan,12,1807,9,6,,
smith,1,cmte on judges,,Jan,12,1807,9,6,Samuel,MD
smith,1,cmte on judges,,Jan,12,1807,9,6,John,NY
smith,4,cmte on judges,,Jan,12,1807,9,6,Israel,VT
sumter,2,cmte on judges,,Jan,12,1807,9,6,,
thruston,1,cmte on judges,,Jan,12,1807,9,6,,
tracy,2,cmte on judges,,Jan,12,1807,9,6,,
turner,1,cmte on judges,,Jan,12,1807,9,6,,
white,2,cmte on judges,,Jan,12,1807,9,6,,
adams,2,Cmte DE-Chesapeake Canal,,Jan,13,1807,9,6,,
baldwin,5,Cmte DE-Chesapeake Canal,,Jan,13,1807,9,6,,
bayard,16,Cmte DE-Chesapeake Canal,,Jan,13,1807,9,6,,
bradley,3,Cmte DE-Chesapeake Canal,,Jan,13,1807,9,6,,
gaillard,3,Cmte DE-Chesapeake Canal,,Jan,13,1807,9,6,,
giles,1,Cmte DE-Chesapeake Canal,,Jan,13,1807,9,6,,
gilman,1,Cmte DE-Chesapeake Canal,,Jan,13,1807,9,6,,
hillhouse,1,Cmte DE-Chesapeake Canal,,Jan,13,1807,9,6,,
logan,5,Cmte DE-Chesapeake Canal,,Jan,13,1807,9,6,,
maclay,2,Cmte DE-Chesapeake Canal,,Jan,13,1807,9,6,,
milledge,1,Cmte DE-Chesapeake Canal,,Jan,13,1807,9,6,,
mitchill,6,Cmte DE-Chesapeake Canal,,Jan,13,1807,9,6,,
moore,1,Cmte DE-Chesapeake Canal,,Jan,13,1807,9,6,,
plumer,1,Cmte DE-Chesapeake Canal,,Jan,13,1807,9,6,,
reed,1,Cmte DE-Chesapeake Canal,,Jan,13,1807,9,6,,
smith,1,Cmte DE-Chesapeake Canal,,Jan,13,1807,9,6,Samuel,MD
smith,3,Cmte DE-Chesapeake Canal,,Jan,13,1807,9,6,John,NY
smith,6,Cmte DE-Chesapeake Canal,,Jan,13,1807,9,6,Israel,VT
sumter,1,Cmte DE-Chesapeake Canal,,Jan,13,1807,9,6,,
tracy,1,Cmte DE-Chesapeake Canal,,Jan,13,1807,9,6,,
turner,2,Cmte DE-Chesapeake Canal,,Jan,13,1807,9,6,,
white,1,Cmte DE-Chesapeake Canal,,Jan,13,1807,9,6,,
adams,1,emte on NC Courts,,Jan,14,1807,9,6,,
baldwin,1,emte on NC Courts,,Jan,14,1807,9,6,,
bradley,1,emte on NC Courts,,Jan,14,1807,9,6,,
giles,4,emte on NC Courts,,Jan,14,1807,9,6,,
gilman,1,emte on NC Courts,,Jan,14,1807,9,6,,
howland,3,emte on NC Courts,,Jan,14,1807,9,6,,
maclay,1,emte on NC Courts,,Jan,14,1807,9,6,,
moore,3,emte on NC Courts,,Jan,14,1807,9,6,,
plumer,2,emte on NC Courts,,Jan,14,1807,9,6,,
stone,1,emte on NC Courts,,Jan,14,1807,9,6,,
tracy,2,emte on NC Courts,,Jan,14,1807,9,6,,
turner,12,emte on NC Courts,,Jan,14,1807,9,6,,
white,1,emte on NC Courts,,Jan,14,1807,9,6,,
worthington,2,emte on NC Courts,,Jan,14,1807,9,6,,
adams,3,cmte motion of clay's motion for land for opening a canal in KY,,Jan,14,1807,9,6,,
baldwin,4,cmte motion of clay's motion for land for opening a canal in KY,,Jan,14,1807,9,6,,
bayard,3,cmte motion of clay's motion for land for opening a canal in KY,,Jan,14,1807,9,6,,
bradley,3,cmte motion of clay's motion for land for opening a canal in KY,,Jan,14,1807,9,6,,
clay,18,cmte motion of clay's motion for land for opening a canal in KY,,Jan,14,1807,9,6,,
condit,1,cmte motion of clay's motion for land for opening a canal in KY,,Jan,14,1807,9,6,,
giles,6,cmte motion of clay's motion for land for opening a canal in KY,,Jan,14,1807,9,6,,
gilman,1,cmte motion of clay's motion for land for opening a canal in KY,,Jan,14,1807,9,6,,
logan,2,cmte motion of clay's motion for land for opening a canal in KY,,Jan,14,1807,9,6,,
maclay,2,cmte motion of clay's motion for land for opening a canal in KY,,Jan,14,1807,9,6,,
mitchill,2,cmte motion of clay's motion for land for opening a canal in KY,,Jan,14,1807,9,6,,
moore,1,cmte motion of clay's motion for land for opening a canal in KY,,Jan,14,1807,9,6,,
reed,1,cmte motion of clay's motion for land for opening a canal in KY,,Jan,14,1807,9,6,,
smith,1,cmte motion of clay's motion for land for opening a canal in KY,,Jan,14,1807,9,6,Samuel,MD
smith,2,cmte motion of clay's motion for land for opening a canal in KY,,Jan,14,1807,9,6,Daniel,TN
smith,4,cmte motion of clay's motion for land for opening a canal in KY,,Jan,14,1807,9,6,Israel,VT
sumter,2,cmte motion of clay's motion for land for opening a canal in KY,,Jan,14,1807,9,6,,
thruston,1,cmte motion of clay's motion for land for opening a canal in KY,,Jan,14,1807,9,6,,
tracy,3,cmte motion of clay's motion for land for opening a canal in KY,,Jan,14,1807,9,6,,
white,1,cmte motion of clay's motion for land for opening a canal in KY,,Jan,14,1807,9,6,,
worthington,3,cmte motion of clay's motion for land for opening a canal in KY,,Jan,14,1807,9,6,,
baldwin,4,cmte on bill to repeal duties on salt,,Jan,15,1807,9,7,,
bradley,8,cmte on bill to repeal duties on salt,,Jan,15,1807,9,7,,
clay,2,cmte on bill to repeal duties on salt,,Jan,15,1807,9,7,,
condit,3,cmte on bill to repeal duties on salt,,Jan,15,1807,9,7,,
fenner,1,cmte on bill to repeal duties on salt,,Jan,15,1807,9,7,,
gaillard,1,cmte on bill to repeal duties on salt,,Jan,15,1807,9,7,,
giles,9,cmte on bill to repeal duties on salt,,Jan,15,1807,9,7,,
gilman,2,cmte on bill to repeal duties on salt,,Jan,15,1807,9,7,,
kitchell,1,cmte on bill to repeal duties on salt,,Jan,15,1807,9,7,,
logan,3,cmte on bill to repeal duties on salt,,Jan,15,1807,9,7,,
maclay,3,cmte on bill to repeal duties on salt,,Jan,15,1807,9,7,,
milledge,1,cmte on bill to repeal duties on salt,,Jan,15,1807,9,7,,
moore,3,cmte on bill to repeal duties on salt,,Jan,15,1807,9,7,,
smith,2,cmte on bill to repeal duties on salt,,Jan,15,1807,9,7,Samuel,MD
smith,2,cmte on bill to repeal duties on salt,,Jan,15,1807,9,7,John,NY
smith,1,cmte on bill to repeal duties on salt,,Jan,15,1807,9,7,Daniel,TN
sumter,2,cmte on bill to repeal duties on salt,,Jan,15,1807,9,7,,
thruston,1,cmte on bill to repeal duties on salt,,Jan,15,1807,9,7,,
tracy,5,cmte on bill to repeal duties on salt,,Jan,15,1807,9,7,,
turner,3,cmte on bill to repeal duties on salt,,Jan,15,1807,9,7,,
white,3,cmte on bill to repeal duties on salt,,Jan,15,1807,9,7,,
adams,1,Cmte on Worthington motion School land,,Jan,16,1807,9,7,,
bradley,1,Cmte on Worthington motion School land,,Jan,16,1807,9,7,,
condit,3,Cmte on Worthington motion School land,,Jan,16,1807,9,7,,
gaillard,1,Cmte on Worthington motion School land,,Jan,16,1807,9,7,,
giles,2,Cmte on Worthington motion School land,,Jan,16,1807,9,7,,
howland,1,Cmte on Worthington motion School land,,Jan,16,1807,9,7,,
logan,2,Cmte on Worthington motion School land,,Jan,16,1807,9,7,,
maclay,1,Cmte on Worthington motion School land,,Jan,16,1807,9,7,,
moore,3,Cmte on Worthington motion School land,,Jan,16,1807,9,7,,
smith,1,Cmte on Worthington motion School land,,Jan,16,1807,9,7,Daniel,TN
smith,1,Cmte on Worthington motion School land,,Jan,16,1807,9,7,Israel,VT
sumter,3,Cmte on Worthington motion School land,,Jan,16,1807,9,7,,
thruston,1,Cmte on Worthington motion School land,,Jan,16,1807,9,7,,
tracy,2,Cmte on Worthington motion School land,,Jan,16,1807,9,7,,
turner,3,Cmte on Worthington motion School land,,Jan,16,1807,9,7,,
white,1,Cmte on Worthington motion School land,,Jan,16,1807,9,7,,
worthington,11,Cmte on Worthington motion School land,,Jan,16,1807,9,7,,
adams,1,cmte on bill to accept service of army volunteers,,Jan,19,1807,9,7,,
baldwin,4,cmte on bill to accept service of army volunteers,,Jan,19,1807,9,7,,
bayard,1,cmte on bill to accept service of army volunteers,,Jan,19,1807,9,7,,
bradley,7,cmte on bill to accept service of army volunteers,,Jan,19,1807,9,7,,
clay,1,cmte on bill to accept service of army volunteers,,Jan,19,1807,9,7,,
giles,2,cmte on bill to accept service of army volunteers,,Jan,19,1807,9,7,,
moore,3,cmte on bill to accept service of army volunteers,,Jan,19,1807,9,7,,
pickering,2,cmte on bill to accept service of army volunteers,,Jan,19,1807,9,7,,
plumer,2,cmte on bill to accept service of army volunteers,,Jan,19,1807,9,7,,
smith,10,cmte on bill to accept service of army volunteers,,Jan,19,1807,9,7,Samuel,MD
smith,1,cmte on bill to accept service of army volunteers,,Jan,19,1807,9,7,John,NY
smith,1,cmte on bill to accept service of army volunteers,,Jan,19,1807,9,7,Daniel,TN
smith,1,cmte on bill to accept service of army volunteers,,Jan,19,1807,9,7,Israel,VT
sumter,7,cmte on bill to accept service of army volunteers,,Jan,19,1807,9,7,,
tracy,6,cmte on bill to accept service of army volunteers,,Jan,19,1807,9,7,,
turner,2,cmte on bill to accept service of army volunteers,,Jan,19,1807,9,7,,
white,3,cmte on bill to accept service of army volunteers,,Jan,19,1807,9,7,,
worthington,3,cmte on bill to accept service of army volunteers,,Jan,19,1807,9,7,,
adams,10,cmte on state debt,,Jan,19,1807,9,7,,
baldwin,17,cmte on state debt,,Jan,19,1807,9,7,,
bayard,3,cmte on state debt,,Jan,19,1807,9,7,,
bradley,5,cmte on state debt,,Jan,19,1807,9,7,,
clay,2,cmte on state debt,,Jan,19,1807,9,7,,
fenner,1,cmte on state debt,,Jan,19,1807,9,7,,
gaillard,6,cmte on state debt,,Jan,19,1807,9,7,,
giles,17,cmte on state debt,,Jan,19,1807,9,7,,
gilman,5,cmte on state debt,,Jan,19,1807,9,7,,
howland,1,cmte on state debt,,Jan,19,1807,9,7,,
logan,1,cmte on state debt,,Jan,19,1807,9,7,,
maclay,5,cmte on state debt,,Jan,19,1807,9,7,,
milledge,1,cmte on state debt,,Jan,19,1807,9,7,,
mitchill,4,cmte on state debt,,Jan,19,1807,9,7,,
moore,1,cmte on state debt,,Jan,19,1807,9,7,,
pickering,2,cmte on state debt,,Jan,19,1807,9,7,,
plumer,1,cmte on state debt,,Jan,19,1807,9,7,,
reed,1,cmte on state debt,,Jan,19,1807,9,7,,
smith,17,cmte on state debt,,Jan,19,1807,9,7,Samuel,MD
smith,7,cmte on state debt,,Jan,19,1807,9,7,Israel,VT
sumter,2,cmte on state debt,,Jan,19,1807,9,7,,
thruston,3,cmte on state debt,,Jan,19,1807,9,7,,
tracy,14,cmte on state debt,,Jan,19,1807,9,7,,
turner,3,cmte on state debt,,Jan,19,1807,9,7,,
baldwin,4,Cmte on OH schools bill,,Jan,19,1807,9,7,,
bradley,5,Cmte on OH schools bill,,Jan,19,1807,9,7,,
clay,3,Cmte on OH schools bill,,Jan,19,1807,9,7,,
fenner,1,Cmte on OH schools bill,,Jan,19,1807,9,7,,
giles,5,Cmte on OH schools bill,,Jan,19,1807,9,7,,
gilman,1,Cmte on OH schools bill,,Jan,19,1807,9,7,,
kitchell,2,Cmte on OH schools bill,,Jan,19,1807,9,7,,
logan,3,Cmte on OH schools bill,,Jan,19,1807,9,7,,
maclay,3,Cmte on OH schools bill,,Jan,19,1807,9,7,,
mitchill,1,Cmte on OH schools bill,,Jan,19,1807,9,7,,
moore,1,Cmte on OH schools bill,,Jan,19,1807,9,7,,
pickering,1,Cmte on OH schools bill,,Jan,19,1807,9,7,,
plumer,1,Cmte on OH schools bill,,Jan,19,1807,9,7,,
reed,1,Cmte on OH schools bill,,Jan,19,1807,9,7,,
smith,1,Cmte on OH schools bill,,Jan,19,1807,9,7,Samuel,MD
smith,4,Cmte on OH schools bill,,Jan,19,1807,9,7,John,NY
smith,3,Cmte on OH schools bill,,Jan,19,1807,9,7,Daniel,TN
smith,3,Cmte on OH schools bill,,Jan,19,1807,9,7,Israel,VT
stone,3,Cmte on OH schools bill,,Jan,19,1807,9,7,,
sumter,2,Cmte on OH schools bill,,Jan,19,1807,9,7,,
thruston,3,Cmte on OH schools bill,,Jan,19,1807,9,7,,
tracy,2,Cmte on OH schools bill,,Jan,19,1807,9,7,,
turner,1,Cmte on OH schools bill,,Jan,19,1807,9,7,,
worthington,15,Cmte on OH schools bill,,Jan,19,1807,9,7,,
bayard,1,Cmte on bill whole public debt - replace Baldwin,,Jan,21,1807,9,7,,
bradley,1,Cmte on bill whole public debt - replace Baldwin,,Jan,21,1807,9,7,,
condit,1,Cmte on bill whole public debt - replace Baldwin,,Jan,21,1807,9,7,,
fenner,1,Cmte on bill whole public debt - replace Baldwin,,Jan,21,1807,9,7,,
mitchill,6,Cmte on bill whole public debt - replace Baldwin,,Jan,21,1807,9,7,,
moore,3,Cmte on bill whole public debt - replace Baldwin,,Jan,21,1807,9,7,,
smith,1,Cmte on bill whole public debt - replace Baldwin,,Jan,21,1807,9,7,Israel,VT
stone,2,Cmte on bill whole public debt - replace Baldwin,,Jan,21,1807,9,7,,
white,2,Cmte on bill whole public debt - replace Baldwin,,Jan,21,1807,9,7,,
bayard,3,Cmte bill public debt - replace Tracy,,Jan,21,1807,9,7,,
clay,1,Cmte bill public debt - replace Tracy,,Jan,21,1807,9,7,,
condit,1,Cmte bill public debt - replace Tracy,,Jan,21,1807,9,7,,
gilman,5,Cmte bill public debt - replace Tracy,,Jan,21,1807,9,7,,
hillhouse,1,Cmte bill public debt - replace Tracy,,Jan,21,1807,9,7,,
kitchell,1,Cmte bill public debt - replace Tracy,,Jan,21,1807,9,7,,
moore,3,Cmte bill public debt - replace Tracy,,Jan,21,1807,9,7,,
smith,1,Cmte bill public debt - replace Tracy,,Jan,21,1807,9,7,Israel,VT
stone,6,Cmte bill public debt - replace Tracy,,Jan,21,1807,9,7,,
sumter,2,Cmte bill public debt - replace Tracy,,Jan,21,1807,9,7,,
white,1,Cmte bill public debt - replace Tracy,,Jan,21,1807,9,7,,
adams,6,emte on bill St Domingo,,Jan,21,1807,9,7,,
bayard,1,emte on bill St Domingo,,Jan,21,1807,9,7,,
bradley,6,emte on bill St Domingo,,Jan,21,1807,9,7,,
condit,5,emte on bill St Domingo,,Jan,21,1807,9,7,,
fenner,1,emte on bill St Domingo,,Jan,21,1807,9,7,,
giles,2,emte on bill St Domingo,,Jan,21,1807,9,7,,
gilman,2,emte on bill St Domingo,,Jan,21,1807,9,7,,
hillhouse,1,emte on bill St Domingo,,Jan,21,1807,9,7,,
howland,1,emte on bill St Domingo,,Jan,21,1807,9,7,,
kitchell,2,emte on bill St Domingo,,Jan,21,1807,9,7,,
logan,7,emte on bill St Domingo,,Jan,21,1807,9,7,,
maclay,2,emte on bill St Domingo,,Jan,21,1807,9,7,,
milledge,1,emte on bill St Domingo,,Jan,21,1807,9,7,,
mitchill,12,emte on bill St Domingo,,Jan,21,1807,9,7,,
moore,3,emte on bill St Domingo,,Jan,21,1807,9,7,,
pickering,1,emte on bill St Domingo,,Jan,21,1807,9,7,,
reed,1,emte on bill St Domingo,,Jan,21,1807,9,7,,
smith,7,emte on bill St Domingo,,Jan,21,1807,9,7,John,NY
smith,2,emte on bill St Domingo,,Jan,21,1807,9,7,John,NY
smith,3,emte on bill St Domingo,,Jan,21,1807,9,7,Israel,VT
stone,3,emte on bill St Domingo,,Jan,21,1807,9,7,,
sumter,1,emte on bill St Domingo,,Jan,21,1807,9,7,,
tracy,1,emte on bill St Domingo,,Jan,21,1807,9,7,,
turner,4,emte on bill St Domingo,,Jan,21,1807,9,7,,
white,3,emte on bill St Domingo,,Jan,21,1807,9,7,,
adams,4,Cmte on John Griffin & others,,Jan,21,1807,9,7,,
baldwin,1,Cmte on John Griffin & others,,Jan,21,1807,9,7,,
bayard,5,Cmte on John Griffin & others,,Jan,21,1807,9,7,,
bradley,3,Cmte on John Griffin & others,,Jan,21,1807,9,7,,
clay,19,Cmte on John Griffin & others,,Jan,21,1807,9,7,,
condit,3,Cmte on John Griffin & others,,Jan,21,1807,9,7,,
gaillard,1,Cmte on John Griffin & others,,Jan,21,1807,9,7,,
giles,1,Cmte on John Griffin & others,,Jan,21,1807,9,7,,
gilman,3,Cmte on John Griffin & others,,Jan,21,1807,9,7,,
hillhouse,2,Cmte on John Griffin & others,,Jan,21,1807,9,7,,
kitchell,1,Cmte on John Griffin & others,,Jan,21,1807,9,7,,
logan,2,Cmte on John Griffin & others,,Jan,21,1807,9,7,,
maclay,4,Cmte on John Griffin & others,,Jan,21,1807,9,7,,
milledge,3,Cmte on John Griffin & others,,Jan,21,1807,9,7,,
mitchill,2,Cmte on John Griffin & others,,Jan,21,1807,9,7,,
moore,1,Cmte on John Griffin & others,,Jan,21,1807,9,7,,
pickering,1,Cmte on John Griffin & others,,Jan,21,1807,9,7,,
plumer,1,Cmte on John Griffin & others,,Jan,21,1807,9,7,,
smith,1,Cmte on John Griffin & others,,Jan,21,1807,9,7,John,NY
smith,2,Cmte on John Griffin & others,,Jan,21,1807,9,7,Israel,VT
sumter,3,Cmte on John Griffin & others,,Jan,21,1807,9,7,,
thruston,1,Cmte on John Griffin & others,,Jan,21,1807,9,7,,
tracy,1,Cmte on John Griffin & others,,Jan,21,1807,9,7,,
turner,2,Cmte on John Griffin & others,,Jan,21,1807,9,7,,
white,4,Cmte on John Griffin & others,,Jan,21,1807,9,7,,
worthington,2,Cmte on John Griffin & others,,Jan,21,1807,9,7,,
adams,8,Cmte on bill Surveying the coasts,,Jan,21,1807,9,7,,
baldwin,3,Cmte on bill Surveying the coasts,,Jan,21,1807,9,7,,
bayard,2,Cmte on bill Surveying the coasts,,Jan,21,1807,9,7,,
bradley,2,Cmte on bill Surveying the coasts,,Jan,21,1807,9,7,,
clay,3,Cmte on bill Surveying the coasts,,Jan,21,1807,9,7,,
condit,1,Cmte on bill Surveying the coasts,,Jan,21,1807,9,7,,
fenner,2,Cmte on bill Surveying the coasts,,Jan,21,1807,9,7,,
gaillard,6,Cmte on bill Surveying the coasts,,Jan,21,1807,9,7,,
giles,3,Cmte on bill Surveying the coasts,,Jan,21,1807,9,7,,
gilman,5,Cmte on bill Surveying the coasts,,Jan,21,1807,9,7,,
hillhouse,1,Cmte on bill Surveying the coasts,,Jan,21,1807,9,7,,
howland,1,Cmte on bill Surveying the coasts,,Jan,21,1807,9,7,,
kitchell,1,Cmte on bill Surveying the coasts,,Jan,21,1807,9,7,,
logan,3,Cmte on bill Surveying the coasts,,Jan,21,1807,9,7,,
milledge,4,Cmte on bill Surveying the coasts,,Jan,21,1807,9,7,,
mitchill,9,Cmte on bill Surveying the coasts,,Jan,21,1807,9,7,,
moore,1,Cmte on bill Surveying the coasts,,Jan,21,1807,9,7,,
pickering,1,Cmte on bill Surveying the coasts,,Jan,21,1807,9,7,,
plumer,1,Cmte on bill Surveying the coasts,,Jan,21,1807,9,7,,
smith,3,Cmte on bill Surveying the coasts,,Jan,21,1807,9,7,John,NY
smith,3,Cmte on bill Surveying the coasts,,Jan,21,1807,9,7,John,NY
smith,1,Cmte on bill Surveying the coasts,,Jan,21,1807,9,7,Israel,VT
stone,6,Cmte on bill Surveying the coasts,,Jan,21,1807,9,7,,
sumter,2,Cmte on bill Surveying the coasts,,Jan,21,1807,9,7,,
tracy,5,Cmte on bill Surveying the coasts,,Jan,21,1807,9,7,,
turner,2,Cmte on bill Surveying the coasts,,Jan,21,1807,9,7,,
white,1,Cmte on bill Surveying the coasts,,Jan,21,1807,9,7,,
adams,19,cmte to suspend habeas corpus,,Jan,23,1807,9,7,,
baldwin,1,cmte to suspend habeas corpus,,Jan,23,1807,9,7,,
bayard,9,cmte to suspend habeas corpus,,Jan,23,1807,9,7,,
bradley,7,cmte to suspend habeas corpus,,Jan,23,1807,9,7,,
clay,3,cmte to suspend habeas corpus,,Jan,23,1807,9,7,,
giles,28,cmte to suspend habeas corpus,,Jan,23,1807,9,7,,
gilman,1,cmte to suspend habeas corpus,,Jan,23,1807,9,7,,
hillhouse,2,cmte to suspend habeas corpus,,Jan,23,1807,9,7,,
logan,1,cmte to suspend habeas corpus,,Jan,23,1807,9,7,,
mitchill,2,cmte to suspend habeas corpus,,Jan,23,1807,9,7,,
smith,14,cmte to suspend habeas corpus,,Jan,23,1807,9,7,John,NY
smith,1,cmte to suspend habeas corpus,,Jan,23,1807,9,7,Israel,VT
sumter,3,cmte to suspend habeas corpus,,Jan,23,1807,9,7,,
thruston,2,cmte to suspend habeas corpus,,Jan,23,1807,9,7,,
baldwin,1,cmte on NW Territory,,Jan,23,1807,9,8,,
bayard,2,cmte on NW Territory,,Jan,23,1807,9,8,,
bradley,4,cmte on NW Territory,,Jan,23,1807,9,8,,
clay,2,cmte on NW Territory,,Jan,23,1807,9,8,,
condit,1,cmte on NW Territory,,Jan,23,1807,9,8,,
fenner,1,cmte on NW Territory,,Jan,23,1807,9,8,,
gaillard,1,cmte on NW Territory,,Jan,23,1807,9,8,,
